timestamp,status,latency_ms
1786831501.852212,ERROR:ConnectionError,205.36160469055176
1786831501.8546321,ERROR:ConnectionError,206.1917781829834
1786831501.8595421,ERROR:ConnectionError,207.15832710266113
1786831501.8630023,ERROR:ConnectionError,207.79013633728027
1786831501.8709712,ERROR:ConnectionError,202.53920555114746
1786831501.8761942,ERROR:ConnectionError,206.42375946044922
1786831501.8668106,ERROR:ConnectionError,219.6345329284668
1786831501.8735957,ERROR:ConnectionError,214.98584747314453
1786831501.8952,ERROR:ConnectionError,197.82519340515137
1786831501.8732,ERROR:ConnectionError,223.59943389892578
1786831501.8933468,ERROR:ConnectionError,205.83724975585938
1786831501.885781,ERROR:ConnectionError,216.7947292327881
1786831501.9036279,ERROR:ConnectionError,211.5035057067871
1786831501.88731,ERROR:ConnectionError,230.8967113494873
1786831501.9024687,ERROR:ConnectionError,218.87588500976562
1786831501.9018857,ERROR:ConnectionError,225.7227897644043
1786831501.907794,ERROR:ConnectionError,222.21970558166504
1786831501.9010491,ERROR:ConnectionError,229.37297821044922
1786831501.8913336,ERROR:ConnectionError,240.6604290008545
1786831501.9135454,ERROR:ConnectionError,224.93433952331543
1786831501.9057298,ERROR:ConnectionError,250.16546249389648
1786831501.917049,ERROR:ConnectionError,245.95260620117188
1786831501.9471242,ERROR:ConnectionError,218.0769443511963
1786831501.9950407,ERROR:ConnectionError,174.19886589050293
1786831501.9507616,ERROR:ConnectionError,219.940185546875
1786831502.0211709,ERROR:ConnectionError,160.54654121398926
1786831502.0397842,ERROR:ConnectionError,146.11148834228516
1786831502.0337684,ERROR:ConnectionError,155.47990798950195
1786831502.0575855,ERROR:ConnectionError,135.77890396118164
1786831502.04484,ERROR:ConnectionError,150.01296997070312
1786831502.0608404,ERROR:ConnectionError,137.47119903564453
1786831502.070806,ERROR:ConnectionError,144.20509338378906
1786831502.0667121,ERROR:ConnectionError,149.97076988220215
1786831502.073522,ERROR:ConnectionError,145.9023952484131
1786831502.093038,ERROR:ConnectionError,132.51900672912598
1786831502.0826504,ERROR:ConnectionError,144.03963088989258
1786831502.0885913,ERROR:ConnectionError,139.82343673706055
1786831502.0968153,ERROR:ConnectionError,135.7872486114502
1786831502.0864575,ERROR:ConnectionError,147.1245288848877
1786831502.0991912,ERROR:ConnectionError,135.98966598510742
